,id,code,team_h,team_h_score,team_a,team_a_score,event,finished,minutes,provisional_start_time,kickoff_time,event_name,is_home,difficulty,player_id
10,237,2367774,16,,15,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,True,4,636
11,248,2367785,16,,19,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,True,2,636
12,252,2367790,2,,16,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,False,3,636
13,268,2367805,16,,11,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,True,4,636
14,274,2367811,5,,16,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,False,3,636
15,287,2367824,12,,16,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,False,2,636
16,298,2367835,16,,8,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,True,2,636
17,305,2367842,16,,10,,31.0,False,0,False,2024-04-02T18:45:00Z,Gameweek 31,True,2,636
18,319,2367856,18,,16,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,False,3,636
19,329,2367866,16,,20,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,True,2,636
20,334,2367871,9,,16,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,False,2,636
21,347,2367884,16,,13,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,True,5,636
22,360,2367897,17,,16,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,False,2,636
23,367,2367904,16,,7,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,True,3,636
24,374,2367911,6,,16,,38.0,False,0,False,2024-05-19T15:00:00Z,Gameweek 38,False,2,636
0,139,2367676,16,,9,,14.0,False,0,False,2023-12-02T17:30:00Z,Gameweek 14,True,2,637
1,145,2367682,10,,16,,15.0,False,0,False,2023-12-06T19:30:00Z,Gameweek 15,False,2,637
2,160,2367697,20,,16,,16.0,False,0,False,2023-12-09T15:00:00Z,Gameweek 16,False,2,637
3,169,2367706,16,,18,,17.0,False,0,False,2023-12-15T20:00:00Z,Gameweek 17,True,3,637
4,177,2367714,16,,3,,18.0,False,0,False,2023-12-23T15:00:00Z,Gameweek 18,True,2,637
5,189,2367726,15,,16,,19.0,False,0,False,2023-12-26T12:30:00Z,Gameweek 19,False,4,637
6,197,2367734,16,,14,,20.0,False,0,False,2023-12-30T17:30:00Z,Gameweek 20,True,3,637
7,203,2367740,4,,16,,21.0,False,0,False,2024-01-20T17:30:00Z,Gameweek 21,False,3,637
8,215,2367752,16,,1,,22.0,False,0,False,2024-01-30T19:45:00Z,Gameweek 22,True,4,637
9,222,2367758,3,,16,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,False,2,637
10,237,2367774,16,,15,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,True,4,637
11,248,2367785,16,,19,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,True,2,637
12,252,2367790,2,,16,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,False,3,637
13,268,2367805,16,,11,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,True,4,637
14,274,2367811,5,,16,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,False,3,637
15,287,2367824,12,,16,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,False,2,637
16,298,2367835,16,,8,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,True,2,637
17,305,2367842,16,,10,,31.0,False,0,False,2024-04-02T18:45:00Z,Gameweek 31,True,2,637
18,319,2367856,18,,16,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,False,3,637
19,329,2367866,16,,20,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,True,2,637
20,334,2367871,9,,16,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,False,2,637
21,347,2367884,16,,13,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,True,5,637
22,360,2367897,17,,16,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,False,2,637
23,367,2367904,16,,7,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,True,3,637
24,374,2367911,6,,16,,38.0,False,0,False,2024-05-19T15:00:00Z,Gameweek 38,False,2,637
0,139,2367676,16,,9,,14.0,False,0,False,2023-12-02T17:30:00Z,Gameweek 14,True,2,679
1,145,2367682,10,,16,,15.0,False,0,False,2023-12-06T19:30:00Z,Gameweek 15,False,2,679
2,160,2367697,20,,16,,16.0,False,0,False,2023-12-09T15:00:00Z,Gameweek 16,False,2,679
3,169,2367706,16,,18,,17.0,False,0,False,2023-12-15T20:00:00Z,Gameweek 17,True,3,679
4,177,2367714,16,,3,,18.0,False,0,False,2023-12-23T15:00:00Z,Gameweek 18,True,2,679
5,189,2367726,15,,16,,19.0,False,0,False,2023-12-26T12:30:00Z,Gameweek 19,False,4,679
6,197,2367734,16,,14,,20.0,False,0,False,2023-12-30T17:30:00Z,Gameweek 20,True,3,679
7,203,2367740,4,,16,,21.0,False,0,False,2024-01-20T17:30:00Z,Gameweek 21,False,3,679
8,215,2367752,16,,1,,22.0,False,0,False,2024-01-30T19:45:00Z,Gameweek 22,True,4,679
9,222,2367758,3,,16,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,False,2,679
10,237,2367774,16,,15,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,True,4,679
11,248,2367785,16,,19,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,True,2,679
12,252,2367790,2,,16,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,False,3,679
13,268,2367805,16,,11,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,True,4,679
14,274,2367811,5,,16,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,False,3,679
15,287,2367824,12,,16,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,False,2,679
16,298,2367835,16,,8,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,True,2,679
17,305,2367842,16,,10,,31.0,False,0,False,2024-04-02T18:45:00Z,Gameweek 31,True,2,679
18,319,2367856,18,,16,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,False,3,679
19,329,2367866,16,,20,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,True,2,679
20,334,2367871,9,,16,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,False,2,679
21,347,2367884,16,,13,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,True,5,679
22,360,2367897,17,,16,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,False,2,679
23,367,2367904,16,,7,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,True,3,679
24,374,2367911,6,,16,,38.0,False,0,False,2024-05-19T15:00:00Z,Gameweek 38,False,2,679
0,139,2367676,16,,9,,14.0,False,0,False,2023-12-02T17:30:00Z,Gameweek 14,True,2,696
1,145,2367682,10,,16,,15.0,False,0,False,2023-12-06T19:30:00Z,Gameweek 15,False,2,696
2,160,2367697,20,,16,,16.0,False,0,False,2023-12-09T15:00:00Z,Gameweek 16,False,2,696
3,169,2367706,16,,18,,17.0,False,0,False,2023-12-15T20:00:00Z,Gameweek 17,True,3,696
4,177,2367714,16,,3,,18.0,False,0,False,2023-12-23T15:00:00Z,Gameweek 18,True,2,696
5,189,2367726,15,,16,,19.0,False,0,False,2023-12-26T12:30:00Z,Gameweek 19,False,4,696
6,197,2367734,16,,14,,20.0,False,0,False,2023-12-30T17:30:00Z,Gameweek 20,True,3,696
7,203,2367740,4,,16,,21.0,False,0,False,2024-01-20T17:30:00Z,Gameweek 21,False,3,696
8,215,2367752,16,,1,,22.0,False,0,False,2024-01-30T19:45:00Z,Gameweek 22,True,4,696
9,222,2367758,3,,16,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,False,2,696
10,237,2367774,16,,15,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,True,4,696
11,248,2367785,16,,19,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,True,2,696
12,252,2367790,2,,16,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,False,3,696
13,268,2367805,16,,11,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,True,4,696
14,274,2367811,5,,16,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,False,3,696
15,287,2367824,12,,16,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,False,2,696
16,298,2367835,16,,8,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,True,2,696
17,305,2367842,16,,10,,31.0,False,0,False,2024-04-02T18:45:00Z,Gameweek 31,True,2,696
18,319,2367856,18,,16,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,False,3,696
19,329,2367866,16,,20,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,True,2,696
20,334,2367871,9,,16,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,False,2,696
21,347,2367884,16,,13,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,True,5,696
22,360,2367897,17,,16,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,False,2,696
23,367,2367904,16,,7,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,True,3,696
24,374,2367911,6,,16,,38.0,False,0,False,2024-05-19T15:00:00Z,Gameweek 38,False,2,696
0,139,2367676,16,,9,,14.0,False,0,False,2023-12-02T17:30:00Z,Gameweek 14,True,2,710
1,145,2367682,10,,16,,15.0,False,0,False,2023-12-06T19:30:00Z,Gameweek 15,False,2,710
2,160,2367697,20,,16,,16.0,False,0,False,2023-12-09T15:00:00Z,Gameweek 16,False,2,710
3,169,2367706,16,,18,,17.0,False,0,False,2023-12-15T20:00:00Z,Gameweek 17,True,3,710
4,177,2367714,16,,3,,18.0,False,0,False,2023-12-23T15:00:00Z,Gameweek 18,True,2,710
5,189,2367726,15,,16,,19.0,False,0,False,2023-12-26T12:30:00Z,Gameweek 19,False,4,710
6,197,2367734,16,,14,,20.0,False,0,False,2023-12-30T17:30:00Z,Gameweek 20,True,3,710
7,203,2367740,4,,16,,21.0,False,0,False,2024-01-20T17:30:00Z,Gameweek 21,False,3,710
8,215,2367752,16,,1,,22.0,False,0,False,2024-01-30T19:45:00Z,Gameweek 22,True,4,710
9,222,2367758,3,,16,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,False,2,710
10,237,2367774,16,,15,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,True,4,710
11,248,2367785,16,,19,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,True,2,710
12,252,2367790,2,,16,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,False,3,710
13,268,2367805,16,,11,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,True,4,710
14,274,2367811,5,,16,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,False,3,710
15,287,2367824,12,,16,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,False,2,710
16,298,2367835,16,,8,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,True,2,710
17,305,2367842,16,,10,,31.0,False,0,False,2024-04-02T18:45:00Z,Gameweek 31,True,2,710
18,319,2367856,18,,16,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,False,3,710
19,329,2367866,16,,20,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,True,2,710
20,334,2367871,9,,16,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,False,2,710
21,347,2367884,16,,13,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,True,5,710
22,360,2367897,17,,16,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,False,2,710
23,367,2367904,16,,7,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,True,3,710
24,374,2367911,6,,16,,38.0,False,0,False,2024-05-19T15:00:00Z,Gameweek 38,False,2,710
0,139,2367676,16,,9,,14.0,False,0,False,2023-12-02T17:30:00Z,Gameweek 14,True,2,711
1,145,2367682,10,,16,,15.0,False,0,False,2023-12-06T19:30:00Z,Gameweek 15,False,2,711
2,160,2367697,20,,16,,16.0,False,0,False,2023-12-09T15:00:00Z,Gameweek 16,False,2,711
3,169,2367706,16,,18,,17.0,False,0,False,2023-12-15T20:00:00Z,Gameweek 17,True,3,711
4,177,2367714,16,,3,,18.0,False,0,False,2023-12-23T15:00:00Z,Gameweek 18,True,2,711
5,189,2367726,15,,16,,19.0,False,0,False,2023-12-26T12:30:00Z,Gameweek 19,False,4,711
6,197,2367734,16,,14,,20.0,False,0,False,2023-12-30T17:30:00Z,Gameweek 20,True,3,711
7,203,2367740,4,,16,,21.0,False,0,False,2024-01-20T17:30:00Z,Gameweek 21,False,3,711
8,215,2367752,16,,1,,22.0,False,0,False,2024-01-30T19:45:00Z,Gameweek 22,True,4,711
9,222,2367758,3,,16,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,False,2,711
10,237,2367774,16,,15,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,True,4,711
11,248,2367785,16,,19,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,True,2,711
12,252,2367790,2,,16,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,False,3,711
13,268,2367805,16,,11,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,True,4,711
14,274,2367811,5,,16,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,False,3,711
15,287,2367824,12,,16,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,False,2,711
16,298,2367835,16,,8,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,True,2,711
17,305,2367842,16,,10,,31.0,False,0,False,2024-04-02T18:45:00Z,Gameweek 31,True,2,711
18,319,2367856,18,,16,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,False,3,711
19,329,2367866,16,,20,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,True,2,711
20,334,2367871,9,,16,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,False,2,711
21,347,2367884,16,,13,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,True,5,711
22,360,2367897,17,,16,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,False,2,711
23,367,2367904,16,,7,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,True,3,711
24,374,2367911,6,,16,,38.0,False,0,False,2024-05-19T15:00:00Z,Gameweek 38,False,2,711
0,139,2367676,16,,9,,14.0,False,0,False,2023-12-02T17:30:00Z,Gameweek 14,True,2,712
1,145,2367682,10,,16,,15.0,False,0,False,2023-12-06T19:30:00Z,Gameweek 15,False,2,712
2,160,2367697,20,,16,,16.0,False,0,False,2023-12-09T15:00:00Z,Gameweek 16,False,2,712
3,169,2367706,16,,18,,17.0,False,0,False,2023-12-15T20:00:00Z,Gameweek 17,True,3,712
4,177,2367714,16,,3,,18.0,False,0,False,2023-12-23T15:00:00Z,Gameweek 18,True,2,712
5,189,2367726,15,,16,,19.0,False,0,False,2023-12-26T12:30:00Z,Gameweek 19,False,4,712
6,197,2367734,16,,14,,20.0,False,0,False,2023-12-30T17:30:00Z,Gameweek 20,True,3,712
7,203,2367740,4,,16,,21.0,False,0,False,2024-01-20T17:30:00Z,Gameweek 21,False,3,712
8,215,2367752,16,,1,,22.0,False,0,False,2024-01-30T19:45:00Z,Gameweek 22,True,4,712
9,222,2367758,3,,16,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,False,2,712
10,237,2367774,16,,15,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,True,4,712
11,248,2367785,16,,19,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,True,2,712
12,252,2367790,2,,16,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,False,3,712
13,268,2367805,16,,11,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,True,4,712
14,274,2367811,5,,16,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,False,3,712
15,287,2367824,12,,16,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,False,2,712
16,298,2367835,16,,8,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,True,2,712
17,305,2367842,16,,10,,31.0,False,0,False,2024-04-02T18:45:00Z,Gameweek 31,True,2,712
18,319,2367856,18,,16,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,False,3,712
19,329,2367866,16,,20,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,True,2,712
20,334,2367871,9,,16,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,False,2,712
21,347,2367884,16,,13,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,True,5,712
22,360,2367897,17,,16,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,False,2,712
23,367,2367904,16,,7,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,True,3,712
24,374,2367911,6,,16,,38.0,False,0,False,2024-05-19T15:00:00Z,Gameweek 38,False,2,712
0,139,2367676,16,,9,,14.0,False,0,False,2023-12-02T17:30:00Z,Gameweek 14,True,2,713
1,145,2367682,10,,16,,15.0,False,0,False,2023-12-06T19:30:00Z,Gameweek 15,False,2,713
2,160,2367697,20,,16,,16.0,False,0,False,2023-12-09T15:00:00Z,Gameweek 16,False,2,713
3,169,2367706,16,,18,,17.0,False,0,False,2023-12-15T20:00:00Z,Gameweek 17,True,3,713
4,177,2367714,16,,3,,18.0,False,0,False,2023-12-23T15:00:00Z,Gameweek 18,True,2,713
5,189,2367726,15,,16,,19.0,False,0,False,2023-12-26T12:30:00Z,Gameweek 19,False,4,713
6,197,2367734,16,,14,,20.0,False,0,False,2023-12-30T17:30:00Z,Gameweek 20,True,3,713
7,203,2367740,4,,16,,21.0,False,0,False,2024-01-20T17:30:00Z,Gameweek 21,False,3,713
8,215,2367752,16,,1,,22.0,False,0,False,2024-01-30T19:45:00Z,Gameweek 22,True,4,713
9,222,2367758,3,,16,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,False,2,713
10,237,2367774,16,,15,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,True,4,713
11,248,2367785,16,,19,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,True,2,713
12,252,2367790,2,,16,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,False,3,713
13,268,2367805,16,,11,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,True,4,713
14,274,2367811,5,,16,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,False,3,713
15,287,2367824,12,,16,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,False,2,713
16,298,2367835,16,,8,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,True,2,713
17,305,2367842,16,,10,,31.0,False,0,False,2024-04-02T18:45:00Z,Gameweek 31,True,2,713
18,319,2367856,18,,16,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,False,3,713
19,329,2367866,16,,20,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,True,2,713
20,334,2367871,9,,16,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,False,2,713
21,347,2367884,16,,13,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,True,5,713
22,360,2367897,17,,16,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,False,2,713
23,367,2367904,16,,7,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,True,3,713
24,374,2367911,6,,16,,38.0,False,0,False,2024-05-19T15:00:00Z,Gameweek 38,False,2,713
0,139,2367676,16,,9,,14.0,False,0,False,2023-12-02T17:30:00Z,Gameweek 14,True,2,714
1,145,2367682,10,,16,,15.0,False,0,False,2023-12-06T19:30:00Z,Gameweek 15,False,2,714
2,160,2367697,20,,16,,16.0,False,0,False,2023-12-09T15:00:00Z,Gameweek 16,False,2,714
3,169,2367706,16,,18,,17.0,False,0,False,2023-12-15T20:00:00Z,Gameweek 17,True,3,714
4,177,2367714,16,,3,,18.0,False,0,False,2023-12-23T15:00:00Z,Gameweek 18,True,2,714
5,189,2367726,15,,16,,19.0,False,0,False,2023-12-26T12:30:00Z,Gameweek 19,False,4,714
6,197,2367734,16,,14,,20.0,False,0,False,2023-12-30T17:30:00Z,Gameweek 20,True,3,714
7,203,2367740,4,,16,,21.0,False,0,False,2024-01-20T17:30:00Z,Gameweek 21,False,3,714
8,215,2367752,16,,1,,22.0,False,0,False,2024-01-30T19:45:00Z,Gameweek 22,True,4,714
9,222,2367758,3,,16,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,False,2,714
10,237,2367774,16,,15,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,True,4,714
11,248,2367785,16,,19,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,True,2,714
12,252,2367790,2,,16,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,False,3,714
13,268,2367805,16,,11,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,True,4,714
14,274,2367811,5,,16,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,False,3,714
15,287,2367824,12,,16,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,False,2,714
16,298,2367835,16,,8,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,True,2,714
17,305,2367842,16,,10,,31.0,False,0,False,2024-04-02T18:45:00Z,Gameweek 31,True,2,714
18,319,2367856,18,,16,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,False,3,714
19,329,2367866,16,,20,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,True,2,714
20,334,2367871,9,,16,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,False,2,714
21,347,2367884,16,,13,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,True,5,714
22,360,2367897,17,,16,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,False,2,714
23,367,2367904,16,,7,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,True,3,714
24,374,2367911,6,,16,,38.0,False,0,False,2024-05-19T15:00:00Z,Gameweek 38,False,2,714
0,134,2367671,6,,17,,14.0,False,0,False,2023-12-02T15:00:00Z,Gameweek 14,False,2,27
1,147,2367684,17,,11,,15.0,False,0,False,2023-12-06T19:30:00Z,Gameweek 15,True,4,27
2,158,2367695,17,,4,,16.0,False,0,False,2023-12-09T15:00:00Z,Gameweek 16,True,3,27
3,165,2367702,7,,17,,17.0,False,0,False,2023-12-16T15:00:00Z,Gameweek 17,False,3,27
4,171,2367708,2,,17,,18.0,False,0,False,2023-12-22T20:00:00Z,Gameweek 18,False,3,27
5,190,2367727,17,,12,,19.0,False,0,False,2023-12-26T15:00:00Z,Gameweek 19,True,2,27
6,196,2367733,13,,17,,20.0,False,0,False,2023-12-30T15:00:00Z,Gameweek 20,False,5,27
7,210,2367747,17,,19,,21.0,False,0,False,2024-01-21T14:00:00Z,Gameweek 21,True,2,27
8,212,2367749,8,,17,,22.0,False,0,False,2024-01-30T20:00:00Z,Gameweek 22,False,2,27
9,230,2367767,17,,2,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,True,3,27
10,235,2367772,12,,17,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,False,2,27
11,249,2367786,17,,5,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,True,3,27
12,260,2367797,20,,17,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,False,2,27
13,269,2367806,17,,1,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,True,4,27
14,273,2367808,3,,17,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,False,2,27
15,288,2367825,14,,17,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,False,4,27
16,299,2367836,17,,10,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,True,2,27
17,308,2367845,11,,17,,31.0,False,0,False,2024-04-03T19:00:00Z,Gameweek 31,False,4,27
18,318,2367855,17,,7,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,True,3,27
19,323,2367860,4,,17,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,False,3,27
20,338,2367875,17,,6,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,True,2,27
21,346,2367883,15,,17,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,False,4,27
22,360,2367897,17,,16,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,True,2,27
23,363,2367900,9,,17,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,False,2,27
24,380,2367917,17,,18,,38.0,False,0,False,2024-05-19T15:00:00Z,Gameweek 38,True,3,27
0,134,2367671,6,,17,,14.0,False,0,False,2023-12-02T15:00:00Z,Gameweek 14,False,2,33
1,147,2367684,17,,11,,15.0,False,0,False,2023-12-06T19:30:00Z,Gameweek 15,True,4,33
2,158,2367695,17,,4,,16.0,False,0,False,2023-12-09T15:00:00Z,Gameweek 16,True,3,33
3,165,2367702,7,,17,,17.0,False,0,False,2023-12-16T15:00:00Z,Gameweek 17,False,3,33
4,171,2367708,2,,17,,18.0,False,0,False,2023-12-22T20:00:00Z,Gameweek 18,False,3,33
5,190,2367727,17,,12,,19.0,False,0,False,2023-12-26T15:00:00Z,Gameweek 19,True,2,33
6,196,2367733,13,,17,,20.0,False,0,False,2023-12-30T15:00:00Z,Gameweek 20,False,5,33
7,210,2367747,17,,19,,21.0,False,0,False,2024-01-21T14:00:00Z,Gameweek 21,True,2,33
8,212,2367749,8,,17,,22.0,False,0,False,2024-01-30T20:00:00Z,Gameweek 22,False,2,33
9,230,2367767,17,,2,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,True,3,33
10,235,2367772,12,,17,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,False,2,33
11,249,2367786,17,,5,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,True,3,33
12,260,2367797,20,,17,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,False,2,33
13,269,2367806,17,,1,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,True,4,33
14,273,2367808,3,,17,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,False,2,33
15,288,2367825,14,,17,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,False,4,33
16,299,2367836,17,,10,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,True,2,33
17,308,2367845,11,,17,,31.0,False,0,False,2024-04-03T19:00:00Z,Gameweek 31,False,4,33
18,318,2367855,17,,7,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,True,3,33
19,323,2367860,4,,17,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,False,3,33
20,338,2367875,17,,6,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,True,2,33
21,346,2367883,15,,17,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,False,4,33
